1,30-DEC-2004 13:59:58,2056,1,74,7,5,5210,0,3870,380,2350,770,1600,147,2100,147
1,30-DEC-2004 13:59:59,2057,2,69,2,2,690,0,710,268
2,30-DEC-2004 13:59:58,2311,1,58,7,5,7310,0,8960,289,3660,602,5440,115,7930,108
2,30-DEC-2004 13:59:59,2312,2,84,7,5,4570,0,3560,325,2000,704,2630,135,3890,125
2,30-DEC-2004 14:00:00,1,1,59,7,5,6580,0,7290,295,5150,650,4580,110,4910,117
1,30-DEC-2004 14:00:01,1,2,76,4,2,2040,0,1750,398
1,30-DEC-2004 14:00:01,2,1,66,4,2,1140,0,1850,257
1,30-DEC-2004 14:00:03,3,1,65,7,5,5770,0,5380,325,2020,733,1530,137,2650,129
1,30-DEC-2004 14:00:04,4,3,84,2,2,970,0,1160,283
1,30-DEC-2004 14:00:05,5,3,78,2,2,840,0,950,272
2,30-DEC-2004 14:00:06,2,1,68,2,2,310,0,310,249
1,30-DEC-2004 14:00:07,6,3,76,2,2,1040,0,790,284
1,30-DEC-2004 14:00:08,7,2,82,2,2,1100,0,960,265
1,30-DEC-2004 14:00:09,8,2,123,6,2,2060,0,1810,506
1,30-DEC-2004 14:00:09,9,1,76,7,4,6950,0,5880,208,9670,341,7110,141
1,30-DEC-2004 14:00:10,10,1,78,5,2,3380,0,4120,457
1,30-DEC-2004 14:00:15,11,1,84,7,4,5570,0,5560,356,3080,472,3530,125
1,30-DEC-2004 14:00:22,12,2,86,4,2,2400,0,2360,334
1,30-DEC-2004 14:00:22,13,1,74,2,3,6320,0,9450,603,6210,157
2,30-DEC-2004 14:00:26,3,1,65,2,2,310,0,310,249
1,30-DEC-2004 14:00:28,14,3,96,2,2,860,0,550,241
1,30-DEC-2004 14:00:28,15,2,71,2,2,1120,0,1050,274
2,30-DEC-2004 14:00:27,4,1,56,2,2,310,0,310,249
1,30-DEC-2004 14:00:31,16,2,78,2,2,730,0,680,223
2,30-DEC-2004 14:00:31,5,2,82,2,2,1390,0,1110,245
2,30-DEC-2004 14:00:32,6,2,84,5,2,2650,0,3750,367
2,30-DEC-2004 14:00:32,7,3,79,2,2,970,0,720,258
2,30-DEC-2004 14:00:33,8,2,96,2,2,950,0,820,265
2,30-DEC-2004 14:00:34,9,3,103,2,2,310,0,310,249
2,30-DEC-2004 14:00:35,10,1,63,7,5,6650,0,7470,270,4970,606,4710,118,5690,118
1,30-DEC-2004 14:00:37,17,1,72,2,3,5490,0,5430,589,8540,171
2,30-DEC-2004 14:00:36,11,1,66,3,3,6850,0,6300,423,5000,115
2,30-DEC-2004 14:00:38,12,1,65,7,5,6220,0,8850,276,7220,611,5450,113,4950,113
1,30-DEC-2004 14:00:39,18,1,74,7,5,4980,0,4640,361,2690,742,1830,129,3110,138
1,30-DEC-2004 14:00:41,19,1,76,2,2,1020,0,900,275
2,30-DEC-2004 14:00:40,13,1,68,7,5,6850,0,4760,322,2210,662,2040,118,1000,883
2,30-DEC-2004 14:00:41,14,1,58,2,2,310,0,310,249
2,30-DEC-2004 14:00:42,15,1,69,3,3,6300,0,6160,433,3770,112
2,30-DEC-2004 14:00:44,16,1,69,2,2,310,0,310,249
1,30-DEC-2004 14:00:46,20,1,79,2,2,1200,0,1020,278
2,30-DEC-2004 14:00:45,17,2,91,2,2,840,0,660,250
2,30-DEC-2004 14:00:47,18,3,88,2,2,960,0,860,276
2,30-DEC-2004 14:00:47,19,2,94,4,2,1180,0,1090,293
1,30-DEC-2004 14:00:49,21,1,91,2,2,1020,0,1080,296
2,30-DEC-2004 14:00:49,20,1,68,7,6,6200,0,5490,305,3900,109,2210,594,2680,118,5810,109
2,30-DEC-2004 14:00:50,21,2,84,2,2,1290,0,1030,251
2,30-DEC-2004 14:00:51,22,3,86,2,2,1310,0,1120,269
2,30-DEC-2004 14:00:51,23,1,68,7,5,6550,0,5860,313,3780,662,3660,118,4530,118
2,30-DEC-2004 14:00:52,24,2,86,6,4,7190,0,5860,182,5040,334,4020,139
2,30-DEC-2004 14:00:53,25,1,69,7,5,5390,0,5310,294,5360,642,3250,120,2120,120
1,30-DEC-2004 14:00:57,22,1,74,7,4,4690,0,3730,361,2230,454,1920,147
2,30-DEC-2004 14:00:56,26,2,86,6,3,5890,0,4710,377,4790,128
2,30-DEC-2004 14:00:58,27,3,84,2,2,910,0,620,262
2,30-DEC-2004 14:01:00,28,2,78,2,2,1100,0,910,272
1,30-DEC-2004 14:01:01,23,3,79,2,2,1100,0,1040,248
1,30-DEC-2004 14:01:01,24,1,84,6,2,2170,0,3080,419
2,30-DEC-2004 14:01:00,29,2,78,2,2,800,0,560,252
2,30-DEC-2004 14:01:01,30,1,76,2,2,310,0,310,249
2,30-DEC-2004 14:01:01,31,2,76,5,3,6030,0,3970,332,3660,122
1,30-DEC-2004 14:01:02,25,3,86,2,2,1010,0,940,280
2,30-DEC-2004 14:01:03,32,2,79,6,2,3270,0,4410,448
2,30-DEC-2004 14:01:03,33,3,82,2,2,1070,0,840,275
2,30-DEC-2004 14:01:03,34,1,63,7,5,5180,0,11730,270,10960,614,10030,126,6890,118
1,30-DEC-2004 14:01:05,26,1,82,6,2,6120,0,9680,603
1,30-DEC-2004 14:01:05,27,3,86,2,2,1000,0,710,258
2,30-DEC-2004 14:01:04,35,2,82,5,2,2500,0,3440,368
2,30-DEC-2004 14:01:05,36,1,60,7,5,6070,0,4300,270,3460,587,2490,112,3840,104
1,30-DEC-2004 14:01:06,28,3,88,3,2,1590,0,2110,321
1,30-DEC-2004 14:01:06,29,3,110,2,2,740,0,530,329
1,30-DEC-2004 14:01:07,30,2,74,7,4,4940,0,6070,315,4040,742,3360,129
1,30-DEC-2004 14:01:09,31,3,91,2,2,1010,0,1060,296
2,30-DEC-2004 14:01:06,37,2,76,2,2,810,0,800,246
2,30-DEC-2004 14:01:06,38,3,82,2,2,810,0,570,245
1,30-DEC-2004 14:01:09,32,2,76,2,2,1040,0,1140,256
1,30-DEC-2004 14:01:10,33,3,86,2,2,630,0,400,247
2,30-DEC-2004 14:01:09,39,1,60,9,2,5800,0,9970,474
1,30-DEC-2004 14:01:11,34,2,76,7,5,5060,0,6130,322,3190,722,2200,132,2710,141
1,30-DEC-2004 14:01:12,35,1,74,6,4,3610,0,5190,212,9580,417,7170,166
2,30-DEC-2004 14:01:12,40,1,65,2,2,310,0,310,249
1,30-DEC-2004 14:01:14,36,1,68,6,4,6370,0,5810,194,11070,322,6890,143
2,30-DEC-2004 14:01:13,41,2,74,2,2,1050,0,840,231
2,30-DEC-2004 14:01:15,42,3,79,2,2,820,0,900,268
2,30-DEC-2004 14:01:15,43,1,59,7,4,5520,0,4040,154,4110,258,4000,102
2,30-DEC-2004 14:01:16,44,2,76,2,2,910,0,550,237
2,30-DEC-2004 14:01:16,45,3,79,2,2,1000,0,1100,298
2,30-DEC-2004 14:01:16,46,3,82,2,2,820,0,770,265
2,30-DEC-2004 14:01:17,47,2,82,7,5,5670,0,5440,316,2310,716,2220,132,3420,132
2,30-DEC-2004 14:01:17,48,3,86,2,2,990,0,870,301
2,30-DEC-2004 14:01:18,49,3,84,4,2,1900,0,2450,335
2,30-DEC-2004 14:01:18,50,2,86,6,4,5610,0,3410,182,5070,301,4960,117
2,30-DEC-2004 14:01:18,51,1,168,2,2,310,0,310,249
2,30-DEC-2004 14:01:19,52,2,86,2,2,1090,0,1030,269
1,30-DEC-2004 14:01:20,37,1,78,6,4,6860,0,6220,203,10410,389,7880,145
1,30-DEC-2004 14:01:20,38,2,68,6,3,7030,0,9830,364,7180,126
1,30-DEC-2004 14:01:21,39,3,69,2,2,880,0,750,251
2,30-DEC-2004 14:01:19,53,3,82,7,4,4450,0,3360,337,1130,450,1630,132
1,30-DEC-2004 14:01:21,40,2,66,4,3,6050,0,10570,348,7490,123
1,30-DEC-2004 14:01:23,41,1,72,7,5,6560,0,10910,371,7730,771,6390,135,5100,144
1,30-DEC-2004 14:01:25,42,2,65,5,2,6480,0,8810,545
1,30-DEC-2004 14:01:25,43,3,110,2,2,1010,0,550,247
2,30-DEC-2004 14:01:23,54,2,78,7,4,5330,0,4320,311,3240,720,3850,125
2,30-DEC-2004 14:01:23,55,1,61,7,4,6700,0,7350,321,6850,714,5740,122
2,30-DEC-2004 14:01:26,56,3,82,2,2,860,0,580,255
1,30-DEC-2004 14:01:27,44,2,72,2,3,5800,0,8000,571,5910,153
2,30-DEC-2004 14:01:27,57,1,58,7,4,6710,0,9120,275,6600,631,9300,108
2,30-DEC-2004 14:01:27,58,3,84,2,2,1010,0,720,272
2,30-DEC-2004 14:01:28,59,2,76,6,2,4710,0,6890,522
1,30-DEC-2004 14:01:29,45,1,74,7,5,5490,0,5450,343,3650,742,1800,147,3060,138
2,30-DEC-2004 14:01:29,60,2,76,2,2,860,0,680,246
2,30-DEC-2004 14:01:29,61,3,94,2,2,940,0,1230,281
2,30-DEC-2004 14:01:29,62,3,88,2,2,310,0,310,249
2,30-DEC-2004 14:01:30,63,2,74,2,2,800,0,620,240
2,30-DEC-2004 14:01:30,64,1,60,7,5,7010,0,10530,278,6410,625,6120,112,4800,119
1,30-DEC-2004 14:01:31,46,2,82,2,2,1250,0,1050,265
2,30-DEC-2004 14:01:31,65,1,66,2,2,310,0,310,249
2,30-DEC-2004 14:01:32,66,2,79,2,2,950,0,600,278
2,30-DEC-2004 14:01:32,67,1,66,2,2,310,0,310,249
1,30-DEC-2004 14:01:33,47,1,71,3,2,2700,0,3900,425
1,30-DEC-2004 14:01:34,48,1,63,4,2,1340,0,1210,302
1,30-DEC-2004 14:01:34,49,2,72,7,4,1740,0,1630,398,920,480,1020,344
2,30-DEC-2004 14:01:32,68,3,84,2,2,1230,0,1620,251
2,30-DEC-2004 14:01:34,69,1,68,2,2,310,0,310,249
1,30-DEC-2004 14:01:36,50,1,66,8,3,5640,0,5220,532,7590,173
2,30-DEC-2004 14:01:37,70,2,82,2,2,1230,0,960,265
2,30-DEC-2004 14:01:38,71,1,78,3,2,2550,0,2360,311
1,30-DEC-2004 14:01:39,51,1,68,5,2,3030,0,4460,483
2,30-DEC-2004 14:01:40,72,2,82,2,2,870,0,650,255
2,30-DEC-2004 14:01:41,73,1,57,7,5,5440,0,5470,284,3460,627,2930,127,3720,113
1,30-DEC-2004 14:01:43,52,1,79,2,2,680,0,430,288
2,30-DEC-2004 14:01:43,74,1,63,2,2,310,0,310,249
2,30-DEC-2004 14:01:45,75,1,60,7,5,6600,0,11960,293,11370,632,8700,119,7430,119
2,30-DEC-2004 14:01:46,76,2,69,7,5,7820,0,14680,303,7620,668,5780,120,8900,120
2,30-DEC-2004 14:01:46,77,3,82,2,2,930,0,610,265
1,30-DEC-2004 14:01:47,53,2,84,2,2,780,0,840,272
2,30-DEC-2004 14:01:47,78,2,72,4,2,2730,0,2250,380
2,30-DEC-2004 14:01:48,79,1,60,7,5,5690,0,5430,293,2170,655,2440,119,2620,127
2,30-DEC-2004 14:01:48,80,3,84,2,2,780,0,600,272
2,30-DEC-2004 14:01:49,81,2,69,7,5,6360,0,3940,311,1960,685,1670,120,2610,120
1,30-DEC-2004 14:01:51,54,1,74,6,4,6790,0,6080,194,12340,324,8700,138
2,30-DEC-2004 14:01:52,82,2,66,6,4,5640,0,4620,298,1900,698,2300,115
1,30-DEC-2004 14:01:54,55,2,79,2,2,1490,0,1080,268
2,30-DEC-2004 14:01:52,83,2,71,5,2,3170,0,5430,390
2,30-DEC-2004 14:01:53,84,1,65,7,5,7510,0,16400,292,12590,660,7010,113,5280,121
2,30-DEC-2004 14:01:53,85,3,79,2,2,1250,0,970,258
2,30-DEC-2004 14:01:53,86,2,63,2,2,910,0,1030,262
1,30-DEC-2004 14:01:55,56,3,106,2,2,650,0,540,252
2,30-DEC-2004 14:01:54,87,1,62,2,2,310,0,310,249
2,30-DEC-2004 14:01:54,88,3,76,2,2,1100,0,910,275
1,30-DEC-2004 14:01:57,57,2,88,2,2,1350,0,1120,265
2,30-DEC-2004 14:01:57,89,3,78,2,2,960,0,830,272
1,30-DEC-2004 14:01:59,58,2,82,2,2,1010,0,1140,245
1,30-DEC-2004 14:02:00,59,1,74,5,2,2260,0,3270,380
2,30-DEC-2004 14:01:59,90,2,79,4,2,1310,0,1330,258
2,30-DEC-2004 14:02:00,91,1,88,9,2,1250,0,1100,243
1,30-DEC-2004 14:02:01,60,2,78,5,2,3410,0,3660,340
1,30-DEC-2004 14:02:01,61,1,86,2,2,2410,0,2660,377
2,30-DEC-2004 14:02:01,92,1,76,2,2,310,0,310,249
2,30-DEC-2004 14:02:01,93,2,88,2,2,1190,0,1390,265
1,30-DEC-2004 14:02:03,62,2,82,4,2,1570,0,2560,337
2,30-DEC-2004 14:02:06,94,1,76,7,5,7260,0,4400,313,3200,122,3350,332,3290,122
1,30-DEC-2004 14:02:05,63,1,68,7,6,5410,0,4380,305,3090,135,2530,671,2680,126,3100,126
2,30-DEC-2004 14:02:06,95,2,84,6,3,6500,0,6020,356,6080,125
1,30-DEC-2004 14:02:08,64,2,88,4,2,1110,0,860,287
1,30-DEC-2004 14:02:08,65,1,86,4,2,860,0,640,269
1,30-DEC-2004 14:02:10,66,3,86,2,2,920,0,880,280
2,30-DEC-2004 14:02:11,96,3,88,5,2,2530,0,3820,343
1,30-DEC-2004 14:02:12,67,1,72,8,2,4320,0,7120,644
1,30-DEC-2004 14:02:12,68,2,72,6,4,5280,0,5130,171,12150,335,9850,135
2,30-DEC-2004 14:02:12,97,1,68,8,3,6070,0,4900,407,4720,118
2,30-DEC-2004 14:02:13,98,3,86,2,2,800,0,860,269
1,30-DEC-2004 14:02:15,69,1,74,3,2,3440,0,5040,473
2,30-DEC-2004 14:02:14,99,2,88,2,2,870,0,570,243
2,30-DEC-2004 14:02:17,100,1,76,6,3,6770,0,3480,313,4330,113
2,30-DEC-2004 14:02:17,101,3,88,2,2,1130,0,920,287
1,30-DEC-2004 14:02:16,70,2,82,2,2,1030,0,970,286
1,30-DEC-2004 14:02:22,71,2,86,2,2,1150,0,1280,258
1,30-DEC-2004 14:02:23,72,3,99,2,2,960,0,860,311
1,30-DEC-2004 14:02:24,73,2,84,2,2,950,0,660,241
2,30-DEC-2004 14:02:23,102,2,84,5,2,2510,0,3740,367
1,30-DEC-2004 14:02:27,74,1,106,2,2,1200,0,890,278
2,30-DEC-2004 14:02:28,103,1,63,3,3,7380,0,9950,398,8520,118
2,30-DEC-2004 14:02:28,104,2,84,2,2,910,0,570,262
1,30-DEC-2004 14:02:29,75,2,76,2,2,990,0,1000,256
2,30-DEC-2004 14:02:29,105,2,84,2,2,790,0,590,241
2,30-DEC-2004 14:02:30,106,2,82,2,2,1340,0,930,245
2,30-DEC-2004 14:02:30,107,1,84,9,2,1990,0,1920,283
1,30-DEC-2004 14:02:33,76,3,76,2,2,740,0,700,275
1,30-DEC-2004 14:02:33,77,1,82,2,2,980,0,940,275
1,30-DEC-2004 14:02:35,78,2,76,2,2,1190,0,1050,313
2,30-DEC-2004 14:02:33,108,1,65,8,3,6190,0,11100,504,6240,129
1,30-DEC-2004 14:02:36,79,2,74,2,2,1110,0,1130,259
2,30-DEC-2004 14:02:35,109,1,63,7,5,5650,0,4110,302,3200,646,1650,126,1830,118
2,30-DEC-2004 14:02:36,110,2,78,2,2,1310,0,960,252
1,30-DEC-2004 14:02:38,80,2,76,2,2,780,0,480,256
2,30-DEC-2004 14:02:38,111,1,62,2,2,310,0,310,249
1,30-DEC-2004 14:02:39,81,3,84,4,2,1650,0,2510,356
1,30-DEC-2004 14:02:39,82,2,76,2,2,1220,0,990,237
1,30-DEC-2004 14:02:40,83,1,88,2,2,1110,0,700,276
2,30-DEC-2004 14:02:40,112,3,91,2,2,1280,0,1330,273
2,30-DEC-2004 14:02:41,113,3,96,2,2,1010,0,860,265
2,30-DEC-2004 14:02:42,114,2,99,2,2,1190,0,1260,261
2,30-DEC-2004 14:02:45,115,1,59,7,5,7190,0,13250,287,8030,635,7370,110,8940,117
2,30-DEC-2004 14:02:47,116,3,94,2,2,1240,0,1320,281
2,30-DEC-2004 14:02:47,117,2,76,7,4,5670,0,7470,294,6590,713,6120,122
2,30-DEC-2004 14:02:48,118,1,55,7,5,5990,0,5350,247,2380,536,1980,95,3550,95
2,30-DEC-2004 14:02:48,119,3,91,2,2,1040,0,1280,273
2,30-DEC-2004 14:02:49,120,1,145,2,2,310,0,310,249
2,30-DEC-2004 14:02:49,121,2,76,5,2,2370,0,3130,370
2,30-DEC-2004 14:02:50,122,3,96,2,2,830,0,900,277
2,30-DEC-2004 14:02:51,123,1,68,7,5,6530,0,8020,279,4370,645,3950,109,5150,118
2,30-DEC-2004 14:02:52,124,2,84,2,2,890,0,570,241
2,30-DEC-2004 14:02:53,125,2,79,2,2,1060,0,790,278
1,30-DEC-2004 14:02:53,84,1,76,7,5,5530,0,5760,351,3730,770,2420,151,2720,141
1,30-DEC-2004 14:02:54,85,2,76,7,6,5200,0,4390,294,3420,141,2990,646,2340,122,3190,122
2,30-DEC-2004 14:02:53,126,1,55,2,2,310,0,310,249
1,30-DEC-2004 14:02:57,86,1,69,7,5,6270,0,10900,329,9220,746,7480,138,9970,138
2,30-DEC-2004 14:02:55,127,1,60,2,2,310,0,310,249
2,30-DEC-2004 14:02:56,128,2,79,2,2,760,0,560,238
1,30-DEC-2004 14:02:58,87,2,68,2,2,890,0,650,271
1,30-DEC-2004 14:02:59,88,1,74,2,3,5830,0,8720,631,5690,157
2,30-DEC-2004 14:02:59,129,1,71,7,5,6140,0,3580,283,3560,603,2360,123,2400,114
2,30-DEC-2004 14:03:00,130,3,82,2,2,1550,0,1170,265
2,30-DEC-2004 14:03:01,131,2,78,2,2,610,0,380,223
2,30-DEC-2004 14:03:01,132,3,84,2,2,1060,0,890,283
1,30-DEC-2004 14:03:01,89,1,71,7,4,5230,0,4530,345,2190,434,1600,141
1,30-DEC-2004 14:03:01,90,2,78,2,2,1100,0,730,272
2,30-DEC-2004 14:03:01,133,2,78,2,2,1150,0,1080,272
2,30-DEC-2004 14:03:03,134,2,79,2,2,1380,0,960,248
2,30-DEC-2004 14:03:03,135,1,58,7,4,6650,0,5000,144,6060,297,3950,108
1,30-DEC-2004 14:03:04,91,1,65,7,5,5810,0,5120,349,4530,766,1920,137,2190,145
2,30-DEC-2004 14:03:03,136,3,88,2,2,1090,0,750,276
